5035,0.2,0.0,-0.2,0,0.19
5096,0.1,-0.1,-0.3,0.02,0
5110,-0.2,-0.3,-0.2,0.02,0
5126,-0.4,-0.3,0.1,0.02,0
5140,-0.2,0.8,1.0,0.03,0
5154,0.6,2.5,1.9,0.06,0
5169,2.2,4.9,2.8,0.11,0
5184,4.4,4.4,0.0,0,0.00
5198,5.0,3.9,-1.0,0,0.01
5213,4.7,3.5,-1.2,0,0.03
5227,4.2,3.1,-1.1,0,0.05
5241,3.8,2.8,-1.0,0,0.06
5256,3.4,2.4,-1.0,0,0.08
5270,3.0,2.1,-0.9,0,0.09
5284,2.7,1.9,-0.8,0,0.10
5299,2.4,1.6,-0.7,0,0.11
5313,2.1,1.4,-0.7,0,0.13
5327,1.9,1.2,-0.6,0,0.13
5342,1.6,1.0,-0.6,0,0.14
5357,1.4,0.9,-0.5,0,0.15
5371,1.2,0.7,-0.5,0,0.16
5386,1.1,0.6,-0.5,0,0.16
5400,0.9,0.5,-0.4,0,0.17
5414,0.8,0.4,-0.4,0,0.18
5429,0.7,0.3,-0.3,0,0.18
5443,0.6,0.2,-0.3,0,0.19
5457,0.4,0.2,-0.3,0,0.19
5472,0.4,0.1,-0.3,0,0.19
5486,0.3,0.1,-0.2,0,0.20
5500,0.2,-0.0,-0.2,0,0.20
5562,0.1,-0.1,-0.3,0.02,0
5576,-0.2,-0.3,-0.2,0.02,0
5592,-0.4,-0.3,0.1,0.02,0
5606,-0.2,0.9,1.1,0.04,0
5620,0.6,3.0,2.5,0.07,0
5635,2.0,4.8,2.8,0.12,0
5650,4.3,4.2,0.0,0,0.00
5664,4.8,3.8,-1.0,0,0.01
5679,4.5,3.4,-1.1,0,0.03
5693,4.1,3.0,-1.1,0,0.05
5707,3.6,2.7,-1.0,0,0.06
5722,3.2,2.3,-0.9,0,0.07
5736,2.9,2.1,-0.8,0,0.09
5750,2.6,1.8,-0.8,0,0.10
5765,2.3,1.6,-0.7,0,0.11
5779,2.0,1.4,-0.6,0,0.12
5793,1.8,1.2,-0.6,0,0.13
5808,1.5,1.0,-0.5,0,0.13
5823,1.3,0.9,-0.5,0,0.14
5837,1.2,0.7,-0.5,0,0.15
5852,1.0,0.6,-0.4,0,0.15
5866,0.9,0.5,-0.4,0,0.16
5880,0.7,0.4,-0.3,0,0.16
5895,0.6,0.3,-0.3,0,0.17
5909,0.5,0.2,-0.3,0,0.17
5923,0.4,0.2,-0.3,0,0.17
5938,0.3,0.1,-0.2,0,0.18
5952,0.3,0.0,-0.2,0,0.18
5966,0.2,-0.0,-0.2,0,0.19
6028,0.1,-0.1,-0.3,0.02,0
6042,-0.2,-0.3,-0.1,0.02,0
6057,-0.4,-0.3,0.1,0.02,0
6072,-0.2,0.6,0.8,0.03,0
6086,0.6,1.9,1.3,0.05,0
6100,2.3,4.8,2.5,0.09,0
6116,4.5,4.2,-0.3,0,0.00
6130,5.1,3.8,-1.3,0,0.02
6145,4.8,3.4,-1.4,0,0.04
